Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
"The United States must keep our commitments when we make them, otherwise we have no power to lead the world. The only way to not become the police of the world is to have allies that will join us in dealing with failed states and terrorism. #DemDebate",251,2020-02-08 02:19:37,TweetDeck,2264,642,joebiden,1225967389172551680,False,,en,February,Q1
The best path forward on health care is to protect and build on Obamacare — not tear it down and start over. #DemDebate,143,2020-02-08 02:11:27,Twitter Media Studio,2607,779,joebiden,1225965333741293568,False,https://t.co/xXoYjc2BOb,en,February,Q1
"As President, I will use military power responsibly and as a last resort. We will not go back to forever wars in the Middle East. #DemDebate",140,2020-02-08 02:04:30,TweetDeck,2116,441,joebiden,1225963586197086208,False,,en,February,Q1
"Donald Trump called our troops’ traumatic brain injuries “headaches.” 

If my son had still been there in Iraq, I’d have been so damn angry. 

Donald Trump does not deserve to be commander in chief for one more day. #DemDebate",226,2020-02-08 01:56:48,TweetDeck,9354,2159,joebiden,1225961646994206722,False,,en,February,Q1
Donald Trump should have been pinning a medal on Lt. Col. Vindman — not Rush Limbaugh. #DemDebate,97,2020-02-08 01:45:31,TweetDeck,31155,5429,joebiden,1225958806221467648,False,,en,February,Q1
"I led the Obama-Biden Administration’s efforts to pass and implement the Recovery Act, which saved the American economy from another depression and sent South Bend, IN, over $75 million to invest in projects around the town.

Projects that Mayor Pete likes to take credit for.",300,2020-02-08 01:28:11,TweetDeck,1449,563,joebiden,1225954446640865280,False,https://t.co/FQOusAA3Ac,en,February,Q1
"One of the most important issues we face as a nation is ensuring affordable, accessible health care. There's work to do, but that doesn't mean starting from scratch. It means protecting and building on Obamacare. #DemDebate",247,2020-02-08 01:25:46,TweetDeck,864,290,joebiden,1225953838043148288,False,https://t.co/7J4nC6ZUGX,en,February,Q1
We have to get real about health care. The American people deserve the truth and an explanation of what Medicare for All will cost — not political games. #DemDebate,188,2020-02-08 01:21:14,TweetDeck,900,361,joebiden,1225952696332673025,False,https://t.co/V6wZViZoXA,en,February,Q1
We’re not only going to have to win the White House but we have to bring along the United States Senate. We can’t do that with someone who labels themselves as a Democratic Socialist. #DemDebate,194,2020-02-08 01:10:35,TweetDeck,6595,1649,joebiden,1225950017883713536,False,,en,February,Q1
I’m incredibly proud of Brayden for sharing his story on national TV. He is truly a remarkable young man — and I can’t wait to see what his future holds.,177,2020-02-08 00:25:58,Twitter for iPhone,2759,591,joebiden,1225938787513049088,False,https://t.co/nN9ZFIAJ0W,en,February,Q1
No corporation pulling in billions of dollars in profits should pay a lower tax rate than our teachers and firefighters. It’s time corporations pay their fair share.,189,2020-02-07 22:57:46,Twitter Web App,4437,1250,joebiden,1225916592116113410,False,https://t.co/L1NtDsSxIn,en,February,Q1
"Who in God's name needs a weapon that can hold one hundred rounds? These weapons of war have no place in our communities. I’ve taken on the @NRA to ban them once before, and I’ll do it again in the White House.",234,2020-02-07 20:45:00,Twitter Media Studio,12199,2444,joebiden,1225883178839220224,False,https://t.co/JPFMzM1kcB,en,February,Q1
"We're just four days from the first-in-the-nation primary in New Hampshire, and we need all hands on deck to talk with voters before they head to the polls. Head to  to make calls to New Hampshire voters from wherever you are in the country.",264,2020-02-07 18:50:00,TweetDeck,1296,406,joebiden,1225854238015852544,False,https://t.co/37BiABr9ik,en,February,Q1
"When I met Brayden this week, he had a familiar anxiety on his face. It was the anxiety of a kid with a stutter, something I struggled to overcome when I was a kid too. Here's what I told him.",216,2020-02-07 17:01:14,Twitter Media Studio,20456,4029,joebiden,1225826865715335170,False,https://t.co/IIF386n2GU,en,February,Q1
We need a president who chooses compassion over cruelty.,56,2020-02-07 01:47:34,Twitter for iPhone,30004,4055,joebiden,1225596934318120960,False,,en,February,Q1
It’s not hyperbole to say that we are in a battle for the soul of this nation. Everything that makes us who we are is at stake. We have to get Donald Trump out of the White House and take back this country.,206,2020-02-07 00:15:00,TweetDeck,16629,3502,joebiden,1225573639149563907,False,,en,February,Q1
Empathy matters. Compassion matters. We have to reach out to one another and heal this country — and that’s what I’ll do as president.,158,2020-02-06 22:01:00,Twitter Media Studio,6553,1694,joebiden,1225539916743860224,False,https://t.co/XVDnUc32Ij,en,February,Q1
"John DiEleuterio had a huge heart and was a friend I counted on for over 50 years. As a Colonel in the National Guard and as the State Director in my Senate office, John served our country with dignity and distinction. Jill and I send our condolences to Maureen and his family.",277,2020-02-06 20:46:38,Twitter Web App,1554,300,joebiden,1225521202292236288,False,,en,February,Q1
"I firmly believe America's best days still lie ahead. If we come together and unite this country, there's not a single thing we can't do.",137,2020-02-06 18:45:00,TweetDeck,11703,1964,joebiden,1225490591670292480,False,,en,February,Q1
Grace - I've said it before and I'll say it again: LGBTQ rights are civil rights. It's an honor to work for you and in service of justice for every American in this country.,197,2020-02-06 16:47:10,Twitter Media Studio,8345,1608,joebiden,1225460939224485888,False,https://t.co/8eegCp3ffS,en,February,Q1
"Let's be real about health care. You gotta level with the American people. Tell them the truth, what you think it's gonna cost and how you're gonna get it done.",184,2020-02-06 04:38:02,Twitter Media Studio,3646,960,joebiden,1225277448755040258,False,https://t.co/37aeT57Thz,en,February,Q1
"I grew up with a stutter. At tonight’s @CNN town hall, I was asked what advice I would give to those working to overcome their own — here’s what I said:",176,2020-02-06 03:34:27,Twitter for iPhone,9631,2066,joebiden,1225261447187456002,False,https://t.co/M0obXY0s6d,en,February,Q1
"Today, @DougJones stood up and did the right thing. He showed courage on the Senate floor, when many did not. 

The only way we will defeat Trump now is to keep strong Democrats in the Senate—and a strong campaign at the top of the ticket. Chip in today:",278,2020-02-06 02:29:29,Twitter Web App,3521,731,joebiden,1225245095731040256,False,https://t.co/ekhjoBDayi,en,February,Q1
Looking forward to discussing what’s at stake in this election and my bold vision for the future of our country at tonight’s town hall in New Hampshire. Tune in to @CNN at 8 PM ET to watch live.,194,2020-02-06 00:45:00,TweetDeck,2896,649,joebiden,1225218800867594242,False,,en,February,Q1
Only Donald Trump could debase our nation's highest civilian honor and turn it into a partisan political prop.,134,2020-02-05 23:54:01,Twitter Web App,15801,3455,joebiden,1225205970495733760,False,https://t.co/HGFUaaOl1G,en,February,Q1
"My North Star as president will be rebuilding the middle class. And this time, we're going to bring everyone along regardless of race, gender, religion, ethnicity, sexual orientation, or disability.",222,2020-02-05 22:01:00,Twitter Media Studio,2749,774,joebiden,1225177528890884096,False,https://t.co/TyiYGD8D0y,en,February,Q1
"Fred, it must not have been easy to sit there and listen to @realdonaldtrump lie. I’m proud of you for speaking truth to the abuse of power.",164,2020-02-05 20:20:03,Twitter Web App,45717,8255,joebiden,1225152126613118981,False,https://t.co/xrnSAKC8QZ,en,February,Q1
"Mayor Pete likes to call me part of the old failed Washington. Was it a failure when I helped pass Obamacare, the Paris Agreement, the Violence Against Women Act, or the assault weapons ban?

I have a stronger record of passing big, progressive legislation than anyone running.",277,2020-02-05 17:40:00,TweetDeck,31236,5594,joebiden,1225111846207684608,False,,en,February,Q1
"Last night, President Trump turned his constitutional obligation to inform Congress about the state of our union into an episode of reality television. It was a shameful display. #SOTU",184,2020-02-05 16:26:00,TweetDeck,13732,2596,joebiden,1225093223221059584,False,,en,February,Q1
"Our administration brought the economy back from the brink of depression, saved the auto industry, and made health care available to millions of families.

Donald Trump gave billionaires a tax break.",223,2020-02-05 03:08:58,Twitter Web App,13687,3762,joebiden,1224892644456828929,False,https://t.co/jBe34MIhtp,en,February,Q1
"Rosa Parks helped ignite a movement that changed the course of history. Let’s carry on her legacy by continuing to push our nation to finally live up to our highest ideals. We can’t rest until we achieve liberty, justice, and equality for all. #RosaParksDay",257,2020-02-05 00:15:00,TweetDeck,3895,826,joebiden,1224848863242018816,False,,en,February,Q1
"Caroline has served her country with the utmost distinction both at home and abroad. I'm honored to have her support as we head into New Hampshire, Nevada, and South Carolina.",199,2020-02-04 23:15:05,Twitter Web App,4652,1016,joebiden,1224833785369415680,False,https://t.co/xf153Dhfwm,en,February,Q1
The fight against cancer is personal for me — like it is for so many people. And it's a fight we must win. With the incredible breakthroughs we've made in recent years — and with so many just over the horizon — I'm confident that we will end cancer as we know it. #WorldCancerDay,279,2020-02-04 21:30:00,TweetDeck,3887,866,joebiden,1224807339691212800,False,,en,February,Q1
".@ATUcomm has been integral to the labor movement and putting our country on a path towards lifting the middle class. We've got a long campaign ahead of us, and I'm thrilled to have the support of my friend John Costa and the hard-working members of ATU with me.",286,2020-02-04 16:43:37,Twitter Web App,1742,528,joebiden,1224735271222235136,False,https://t.co/VUVwL172Md,en,February,Q1
"Iowa was just the first step. Now, we’re taking this campaign to the rest of the country, and we need your help to do it. I know we’ve asked a lot these last nine months, but there's never been a more crucial time for our campaign. Chip in today:",270,2020-02-04 05:45:00,TweetDeck,1695,505,joebiden,1224569522461405184,False,https://t.co/sb6EUIcnyx,en,February,Q1
"Everybody knows who Donald Trump is — it’s time we show them who we are. We choose: 

Hope over fear. 
Science over fiction. 
Unity over division.
Compassion over cruelty. 
Truth over lies.",189,2020-02-04 05:33:00,TweetDeck,11249,2385,joebiden,1224566502726230017,False,,en,February,Q1
We need a president who is not only ready to fight but is also ready to heal this country — and that’s exactly what I’ll do as president. There’s nothing we’ve been unable to do when we do it together.,201,2020-02-04 05:27:00,TweetDeck,5195,1035,joebiden,1224564992499838976,False,,en,February,Q1
"I want to thank our incredible supporters and volunteers in Iowa — and all across the country. Now, it’s onto New Hampshire, Nevada, South Carolina, and beyond!",184,2020-02-04 04:55:01,TweetDeck,3295,597,joebiden,1224556945073491968,False,https://t.co/PRwO2rieJ4,en,February,Q1
"Joe's about to take the stage in Des Moines, Iowa. Tune in to watch live:",97,2020-02-04 04:30:59,Periscope,1854,460,joebiden,1224550895205007360,False,https://t.co/x7RDw4dS17,en,February,Q1
"Iowa — if you’re in line at your caucus location by 7 PM CT, you can caucus!",100,2020-02-04 00:30:00,TweetDeck,1152,319,joebiden,1224490250484973568,False,https://t.co/oQ2918WP95,en,February,Q1
"America's character is on the ballot. I don't believe we're the dark, angry nation we see in Donald Trump's tweets — we are so much better than who he thinks we are.",165,2020-02-03 23:40:00,TweetDeck,7084,1456,joebiden,1224477667149221888,False,,en,February,Q1
"Imagine all the progress we can make in the next four years. With Donald Trump out of the way, we can make affordable health care a right, lead the fight on climate change, and ban assault weapons.

It's all possible. And it starts tonight in Iowa.",272,2020-02-03 22:45:00,Twitter Media Studio,4097,1159,joebiden,1224463825987981316,False,https://t.co/Zf0Z0q6Sp1,en,February,Q1
"In a few hours, Iowans will gather around the state to set our nation on the path to picking the next president. It’s a big responsibility—and we need everyone on #TeamJoe to show up and make their voices heard. Head to  to confirm your caucus location.",300,2020-02-03 21:55:00,Twitter Media Studio,1349,400,joebiden,1224451243109691392,False,https://t.co/3HaA5wLv2M,en,February,Q1
"The next president will inherit a country divided — and a world in disarray. There will be no time for on-the-job training.

We need a president who is ready on day one.",169,2020-02-03 20:50:00,TweetDeck,16771,3025,joebiden,1224434885454127104,False,,en,February,Q1
The stakes of this election could not be higher. We only have one chance to beat Donald Trump — and we need a nominee who can get the job done.,167,2020-02-03 19:30:00,Twitter Media Studio,7178,2013,joebiden,1224414753981902855,False,https://t.co/N1yrARZHvc,en,February,Q1
"Caucus Day is here, Iowa! Head to  to confirm your caucus location and plan to show up by 6:30 PM CT. I hope I can count on your support — because together we can beat Donald Trump, unite this country, and win the battle for the soul of this nation.",296,2020-02-03 17:30:00,Twitter Media Studio,4400,1298,joebiden,1224384554301054983,False,https://t.co/3HaA5wLv2M,en,February,Q1
"It’s caucus day in Iowa, and we need your help to bring us across the finish line. If you have a few extra minutes, head to  to make calls into Iowa. I’d greatly appreciate it. Let’s finish strong.",244,2020-02-03 16:01:00,TweetDeck,1343,396,joebiden,1224362156336001031,False,https://t.co/0OADrrjdo9,en,February,Q1
"We choose:

Hope over fear.
Unity over division. 
Truth over lies. 

Our nation’s character is on the ballot, Iowa. Tonight, let’s show them who we really are.",183,2020-02-03 13:30:00,Twitter Media Studio,9135,2429,joebiden,1224324157065789440,False,https://t.co/GU5pUGcCHE,en,February,Q1
"Today’s the day, Iowa! Confirm your caucus location at  and make a plan to arrive by 6:30 PM CT.",143,2020-02-03 12:25:00,TweetDeck,1826,507,joebiden,1224307797908738049,False,https://t.co/3HaA5wLv2M,en,February,Q1
"We can beat Donald Trump.
We can unite this country.
We can restore the soul of this nation.

It all begins tomorrow night in Iowa.",155,2020-02-03 01:10:00,Twitter Media Studio,16953,4522,joebiden,1224137928458166272,False,https://t.co/Lhj8CSmOZG,en,February,Q1
"When we launched this campaign, I said we were in a battle for the soul of this nation. That battle begins tomorrow night in Iowa—and requires everyone stepping up and making their voice heard. If you’re with me, let me know by committing to caucus today:",279,2020-02-03 00:05:00,TweetDeck,1812,524,joebiden,1224121570999689217,False,https://t.co/OFXDjKF5uI,en,February,Q1
"My values are rooted in the American character: tough, resilient, but always full of hope. We need a president who appeals to the best in us and unites this nation — because if we come together, there’s not a single thing we can’t do.",258,2020-02-02 23:20:00,Twitter Media Studio,11500,2856,joebiden,1224110246223695873,False,https://t.co/t8qkivIL48,en,February,Q1
This is the final stretch — the Iowa caucuses are just one day away and we need your help to keep the momentum going. Every phone call and every conversation will make a big difference tomorrow night. Head to  to make calls into Iowa. Let’s get to work.,300,2020-02-02 22:15:00,TweetDeck,1874,519,joebiden,1224093888387792897,False,https://t.co/0OADrrAOfH,en,February,Q1
"When I say we need to restore the soul of the nation, I’m not talking about taking us back to an America that never existed—but propelling us forward to a place we’ve never been. Where we finally live up to our highest ideals and everyone gets a full share of the American dream.",279,2020-02-02 20:45:00,TweetDeck,13446,2958,joebiden,1224071239267831808,False,,en,February,Q1
I’ve never been more optimistic about the future of America. There’s not a single thing we can’t do if we do it together.,145,2020-02-02 19:20:00,Twitter Media Studio,7360,1885,joebiden,1224049848254713857,False,https://t.co/u4ZVMv31P0,en,February,Q1
"#TeamJoe has been hard at work making phone calls, knocking doors, and talking with as many folks as possible over the last nine months—but it all comes down to these last few days. We need all hands on deck for this final push. Sign up to volunteer today:",304,2020-02-02 17:55:00,Twitter Media Studio,1576,471,joebiden,1224028457182490624,False,https://t.co/mwJBZkb34x,en,February,Q1
"The Iowa caucus is tomorrow night, it’s time to make your plan! Caucusing is fun and easy — and making a plan only takes a few minutes. Head to  to make sure you’re all set.",220,2020-02-02 16:23:00,Twitter Web App,1324,403,joebiden,1224005306721677314,False,https://t.co/OezAqUfIOF,en,February,Q1
"Trump further diminished the U.S. in the eyes of the world by expanding his travel ban. This new “African Ban,” is designed to make it harder for black and brown people to immigrate to the United States. It’s a disgrace, and we cannot let him succeed.",275,2020-02-02 03:16:04,Twitter Web App,9115,2493,joebiden,1223807268703043588,False,https://t.co/oePD5eSAWY,en,February,Q1
"America was founded on the ideals of equality, equity, and fairness—we've never fully lived up to them, but we've never stopped trying. During #BlackHistoryMonth and all year-round, let's celebrate the rich history and culture that's always been vital to the fabric of America.",301,2020-02-02 01:05:55,Twitter Media Studio,2789,911,joebiden,1223774515320193025,False,https://t.co/FNYM1O6CMm,en,February,Q1
"Health care is on the ballot. We need to protect Obamacare from Donald Trump’s relentless attempts to repeal and sabotage it — and build on the law to ensure every American has the peace of mind that comes with quality, affordable care.",260,2020-02-01 23:20:00,Twitter Media Studio,4743,1631,joebiden,1223747858316386306,False,https://t.co/KlbtBOASNU,en,February,Q1
"We are in the midst of a crisis with the coronavirus. We need to lead the way with science — not Donald Trump’s record of hysteria, xenophobia, and fear-mongering. He is the worst possible person to lead our country through a global health emergency.",250,2020-02-01 22:01:00,TweetDeck,12885,2777,joebiden,1223727977361338370,False,,en,February,Q1
"The Iowa caucus is just two days away, and we need your help to talk with as many folks as possible before Monday night. Head to  to make calls into Iowa from wherever you are in the country.",214,2020-02-01 20:45:00,TweetDeck,1163,487,joebiden,1223708851503030272,False,https://t.co/0OADrrjdo9,en,February,Q1
"From my childhood in Scranton, Pennsylvania, to the halls of the White House — the middle-class values of hard work, respect, and decency have guided my entire life. It's time we brought those values back to the Oval Office.",248,2020-02-01 19:45:00,Twitter Media Studio,10833,3266,joebiden,1223693751740010496,False,https://t.co/QUXgb4ghzm,en,February,Q1
"The Iowa Caucus is just days away and polls show us in a dead heat. I'm confident that we can compete and that we'll go on to beat Donald Trump—but we need your help to do it.

Every dollar makes a big difference—chip in to bring us across the finish line:",304,2020-02-01 18:10:00,Twitter Media Studio,2970,821,joebiden,1223669844211458048,False,https://t.co/LXqZm6avjZ,en,February,Q1
America's farmers deserve better than four more years of Donald Trump's empty rhetoric and broken promises.,131,2020-02-01 16:15:00,Twitter Media Studio,4568,1632,joebiden,1223640903761317888,False,https://t.co/SCUVSM7EQx,en,February,Q1
"We have to restore the soul of this nation, build an inclusive middle class, and unite the country to get big things done. That all starts Monday night in Iowa. If you’re with me, let me know by committing to caucus today:",246,2020-02-01 01:30:00,TweetDeck,1768,494,joebiden,1223418186218913792,False,https://t.co/OBEKRgsD0K,en,February,Q1
"With just three days until Iowa, we need all hands on deck to talk with folks about what’s at stake in this election. Every conversation during this final stretch will make a big difference on Monday night. Sign up to volunteer today:",282,2020-02-01 00:30:00,TweetDeck,833,251,joebiden,1223403087089434624,False,https://t.co/WaszTPqVUh,en,February,Q1
"America's character is on the ballot. We can overcome four years of Donald Trump, but if given eight years in the White House, he will forever and fundamentally alter the character of this nation. We can't let that happen.",246,2020-01-31 23:40:00,Twitter Media Studio,7182,2398,joebiden,1223390503527469056,False,https://t.co/TnQrX0hCUi,en,January,Q1
"Donald Trump's Muslim ban is a direct betrayal of America’s most fundamental freedom: religious freedom. And now he's adding more countries to his list of who's not welcome in America.

It's not who we are — and we'll prove that when we beat Trump this November and end the ban.",302,2020-01-31 22:40:00,Twitter Media Studio,2033,682,joebiden,1223375404351787008,False,https://t.co/qdlU5P7MZQ,en,January,Q1
"I've stood up to bullies my entire life, and I'm ready to stand up to the one in the White House. I hope President Trump heard that message loud and clear when he saw this ad air during Fox &amp; Friends this morning.",241,2020-01-31 21:05:00,Twitter Media Studio,13043,3451,joebiden,1223351496877793280,False,https://t.co/TImcrK1T48,en,January,Q1
"Time and time again, Donald Trump has proven he has no moral rudder. Instead of having respect for others, he insults and demeans. He preys on divisions and stokes hate, instead of healing and uniting.

Trump is everything we aspire not to be as Americans.",256,2020-01-31 19:15:00,TweetDeck,8306,1818,joebiden,1223323814290870272,False,,en,January,Q1
.@JohnDelaney ran his campaign with conviction to make our government work for the American people. He will continue to be an important voice in shaping our country for years to come.,207,2020-01-31 17:39:47,Twitter Web App,673,138,joebiden,1223299854849445888,False,https://t.co/Dqg0D7s0p7,en,January,Q1
"Let's be clear: If Donald Trump can afford to give giant tax breaks to the super-wealthy, then he can afford to ensure that the most vulnerable in our society receive the health care they need and deserve.

We should be expanding Medicaid — not cutting it.",280,2020-01-31 16:45:07,Twitter Web App,2361,750,joebiden,1223286098052485121,False,https://t.co/akawD7sV8f,en,January,Q1
"Airline catering workers will feed thousands of people traveling to the Super Bowl, but can’t afford to feed their own families. I stand in solidarity with @unitehere_sofla. @AmericanAir needs to ensure @LSGSkyChefs pay their workers living wages.",271,2020-01-31 02:59:04,Twitter Web App,1008,326,joebiden,1223078215301967876,False,https://t.co/4nx9nYHoET,en,January,Q1
The character of a president matters — and we have to make that clear this November.,108,2020-01-31 02:40:00,Twitter Media Studio,4113,1213,joebiden,1223073414568562688,False,https://t.co/hQobfKY7Fx,en,January,Q1
"Donald Trump is the most erratic and incompetent commander in chief we've ever had. After four years of his self-made chaos, we'll need a president who is ready to clean up the mess on day one.",217,2020-01-31 01:55:00,Twitter Media Studio,11837,3076,joebiden,1223062089582940162,False,https://t.co/TCOjc3aubF,en,January,Q1
"With just four days until Iowa and one day until our critical end-of-month fundraising deadline — your support has never been more important. Every donation — big or small — goes a long way in this final stretch.

Chip in today to help fuel our campaign:",278,2020-01-31 01:05:00,TweetDeck,651,219,joebiden,1223049506775883777,False,https://t.co/WHzkM56Sas,en,January,Q1
We can't let Donald Trump define us as a nation — we are so much better than who he thinks we are. Let’s choose to be the more perfect union we've always aspired to be and restore the soul of this nation.,228,2020-01-30 23:30:00,Twitter Media Studio,7482,2385,joebiden,1223025600459231232,False,https://t.co/zqQnWXRPcN,en,January,Q1
"In four days, Iowans will gather in every corner of the state to set our nation on the path to picking the next president. It's a big responsibility — and we need your help to talk with as many folks as possible about what's at stake. Take action today:",277,2020-01-30 21:01:00,TweetDeck,1138,359,joebiden,1222988102270013440,False,https://t.co/0yBebrK3rY,en,January,Q1
"It’s no understatement to say that Donald Trump represents an existential threat to the future of our country. He has repeatedly shown little understanding of — and zero regard for — our laws, our values, or our democracy.

We have to get him out of the White House.",266,2020-01-30 18:30:00,TweetDeck,13885,3138,joebiden,1222950101724864515,False,,en,January,Q1
Ending gun violence is on the ballot. We have to take on the powerful gun lobby and pass common-sense measures that will keep our kids safe. I've beaten the @NRA twice — and I'll do it again as president.,228,2020-01-30 16:55:00,Twitter Media Studio,1963,573,joebiden,1222926194502447104,False,https://t.co/lrgFPskUrf,en,January,Q1
"As I’ve said many times, health care is deeply personal to me, like it is for so many Americans. I’m proud to stand with @SEIU1199NW to fight for safe staffing, patient care, and fair pay.",212,2020-01-30 03:31:56,Twitter Web App,1194,320,joebiden,1222724095051214848,False,https://t.co/IpSMdg3mgw,en,January,Q1
The true character of a person is revealed in the Oval Office. We saw it with President Obama. We're seeing it with President Trump — and what we've witnessed from this president over the last three years makes clear that we can't give him another four.,277,2020-01-30 01:50:00,Twitter Media Studio,18177,4695,joebiden,1222698443463782400,False,https://t.co/SEb3XztnKI,en,January,Q1
"Donald Trump has slammed the door shut in the face of families fleeing persecution and violence. On day one, I will eliminate President Trump’s decision to limit asylum and end the MPP program. #RestoreAsylumNOW",235,2020-01-30 01:24:23,Twitter Web App,1703,538,joebiden,1222691999364657152,False,https://t.co/3KLjtwEtNE,en,January,Q1
"I've spent my entire life bringing people together to get big, difficult things done. And I intend to do that as your president — unifying our country at the moment we need it most. There’s no limit to what we could do if we come together.",263,2020-01-30 01:00:00,TweetDeck,3009,809,joebiden,1222685860497215488,False,https://t.co/DTgRBe7X6H,en,January,Q1
Equal pay for equal work is common sense — and long overdue. That's why the Lilly Ledbetter Fair Pay Act was the first law that the Obama-Biden Administration signed 11 years ago today. We have to continue the fight until we close the gender pay gap once and for all.,267,2020-01-29 23:45:00,TweetDeck,1736,399,joebiden,1222666986317942789,False,,en,January,Q1
We need a president who respects religious freedom.,75,2020-01-29 22:59:00,Twitter Media Studio,3074,683,joebiden,1222655410005397504,False,https://t.co/5PrjnXCig5,en,January,Q1
The decision to allow the Trump Administration to discriminate against immigrants based on wealth is a cruel betrayal of our values. The next four years could have a generational impact on our federal courts — we have to make Donald Trump a one-term president.,260,2020-01-29 21:30:00,TweetDeck,5442,1153,joebiden,1222633013068161025,False,,en,January,Q1
"I need your help if we're going to restore the soul of this nation. With the Iowa Caucuses just days away, your donation is more important than ever.

Chip in $5 to help fuel our campaign:",236,2020-01-29 19:30:00,Twitter Media Studio,3522,1260,joebiden,1222602815505301510,False,https://t.co/HlWMIhCyki,en,January,Q1
"Climate is on the ballot. If we don’t get Donald Trump out of the White House and take action now to address the climate crisis, our planet may never recover.",182,2020-01-29 16:45:00,Twitter Media Studio,2952,898,joebiden,1222561289790246912,False,https://t.co/Xu0IrxdYTQ,en,January,Q1
Donald Trump’s demonstrated failures of judgment and his repeated rejection of science make him the worst possible person to lead our country through a global health challenge.,200,2020-01-29 02:30:00,TweetDeck,6547,1744,joebiden,1222346121944715267,False,https://t.co/PH4vF5taDa,en,January,Q1
"Imagine all the progress we could make in the next four years. We could make health care a right, lead on climate change, and get assault weapons out of our schools. It could all be a reality — but first, we have to beat Donald Trump.",258,2020-01-29 01:40:00,Twitter Media Studio,4747,1261,joebiden,1222333539049332736,False,https://t.co/O0FZ2Z1nlx,en,January,Q1
A peace plan requires two sides to come together. This is a political stunt that could spark unilateral moves to annex territory and set back peace even more. I've spent a lifetime working to advance the security &amp; survival of a Jewish and democratic Israel. This is not the way.,307,2020-01-29 00:58:42,Twitter Web App,8491,2472,joebiden,1222323147418017794,False,https://t.co/H6IhtP1YJd,en,January,Q1
"Iowans, on Feb. 3rd, you have a chance for a twofer. You can ruin Donald Trump's night, and you can ruin Senator Ernst’s, too.",150,2020-01-28 23:56:20,Twitter Media Studio,12891,4069,joebiden,1222307450495389696,False,https://t.co/NU8hk2TOAf,en,January,Q1
Let's remember one thing when it comes to impeachment: Donald Trump is on trial because he's afraid to run against me. He knows I’ll beat him this November.,156,2020-01-28 19:35:00,TweetDeck,40845,7320,joebiden,1222241683938725888,False,,en,January,Q1
"Health care is personal to me. Deeply personal. And I guarantee you that if I'm elected president, I will protect your family's health care as if it were my own family’s.",194,2020-01-28 17:44:00,Twitter Media Studio,5312,1487,joebiden,1222213749857234946,False,https://t.co/Uj15uqjsCi,en,January,Q1
"Iowa caucus-goers take note. Joni Ernst just spilled the beans. She and Donald Trump are scared to death I’ll be the nominee. On Feb. 3rd, let’s make their day.",184,2020-01-28 04:02:51,Twitter Web App,23817,6544,joebiden,1222007101389770759,False,https://t.co/FKrqfxDW9L,en,January,Q1
"No family in search of a better life should be denied permanent residency because they don't meet Donald Trump's wealth test.

The United States of America should be open and welcome to all — not just the wealthy.",237,2020-01-28 02:45:51,Twitter Web App,6987,1724,joebiden,1221987724095361024,False,https://t.co/ocJREvqcQd,en,January,Q1
Let's be clear: Donald Trump's Muslim ban was never about safety — it was a blatant ploy to fan the flames of bigotry and score points with his political base. I will end it.,174,2020-01-28 00:35:00,TweetDeck,30047,4946,joebiden,1221954793481990145,False,,en,January,Q1
"With just one week until the Iowa Caucus, we need your help to bring us across the finish line. Every door knocked, phone call made, or dollar chipped in goes a long way in this homestretch. Head to  to get involved.",263,2020-01-27 23:30:00,TweetDeck,975,341,joebiden,1221938435511836673,False,https://t.co/ie4bECkx0e,en,January,Q1
"On #HolocaustMemorialDay and the 75th anniversary of Auschwitz's liberation, we honor the millions of Jews and other victims whose lives were extinguished by the Nazi regime. Today and every day, we must give hate no safe harbor to ensure such atrocities never again occur.",273,2020-01-27 21:25:00,TweetDeck,2288,541,joebiden,1221906978332561408,False,,en,January,Q1
"Selling off public services to private interests at the expense of workers and their communities should be a non-starter. Congratulations to the members of @ATUComm, who went on strike for 84 days to fight for their rights — and won.",257,2020-01-27 20:19:09,Twitter Web App,752,258,joebiden,1221890408009084936,False,https://t.co/EJ4JglWcuB,en,January,Q1
Climate change poses an existential threat to our future — and we are running out of time to address it. We have to get Donald Trump out of the White House and rally the world to meet the urgency of this moment.,235,2020-01-27 19:38:00,Twitter Media Studio,2585,756,joebiden,1221880050951176192,False,https://t.co/7kNfqn3EGi,en,January,Q1
"I'm grateful to have the endorsement of the @scj. The battle for the soul of this nation begins in Iowa — and I'm confident that together, we'll make Donald Trump a one-term president and take back this country.",235,2020-01-27 17:47:38,Twitter Web App,1622,367,joebiden,1221852279097171968,False,https://t.co/xbARVjoFU6,en,January,Q1
"Congrats @MichelleObama on winning a Grammy for telling your story with strength — and with grace. Jill and I are so thrilled for you. Just beat Barack to an EGOT, will ya?",196,2020-01-27 04:53:02,Twitter Web App,30159,3227,joebiden,1221657342204350464,False,https://t.co/EpDsGz4KYj,en,January,Q1
Jill and I are sending our prayers to the Bryant family and to everyone who lost loved ones in today’s crash. It’s a reminder of how special — and fragile — life is. And it’s a reminder that we’ve got to make every day count.,225,2020-01-26 22:10:33,Twitter Web App,47490,5916,joebiden,1221556054141669382,False,,en,January,Q1
"Make no mistake: Our best days still lie ahead. If we come together and act as one America, there's nothing that we can't accomplish.",133,2020-01-26 19:20:00,TweetDeck,7422,1289,joebiden,1221513133321150464,False,,en,January,Q1
