Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
"Tomorrow, the Senate will put a stop to this reckless and partisan abuse of power by the House majority.

I urge every one of my colleagues to cast the vote that the facts in evidence, the Constitution, &amp; the common good clearly require.

Vote to acquit the President.",296,2020-02-04 21:05:16,Twitter Media Studio,28633,8158,senatemajldr,1224801115407110151,False,https://t.co/LaIRnA98P6,en,February,Q1
The same Democrats who want to take over everyone’s healthcare and micromanage the entire economy couldn’t even organize their own traditional Iowa caucuses?,157,2020-02-04 18:48:14,Twitter Web App,61940,15547,senatemajldr,1224766629520855042,False,,en,February,Q1
"Washington Democrats’ position on President Trump has been obvious for three years: They believe he committed a “high crime [or] misdemeanor” the moment he defeated Secretary Clinton in the 2016 election. 

That is the original sin of this presidency: That he won and they lost.",302,2020-02-04 18:15:23,Twitter Media Studio,10719,3821,senatemajldr,1224758362170064902,False,https://t.co/FOzXEd0lL3,en,February,Q1
"The Framers knew that overheated House majorities might impeach on purely partisan grounds. But they knew that short-term passions could not get the final say. So they placed the ultimate judgment not in the fractious lower chamber, but in the sober and stable Senate.",292,2020-02-04 16:25:25,Twitter Web App,18391,5403,senatemajldr,1224730691193266176,False,https://t.co/tvT7IybPwU,en,February,Q1
"At 9:30am, I will speak on the Senate floor about the president’s impeachment trial and tomorrow’s conclusion to this process.",150,2020-02-04 13:58:50,Twitter Web App,6312,1211,senatemajldr,1224693801287147528,False,https://t.co/FLIB5sn34B,en,February,Q1
"A majority of the U.S. Senate has determined that the numerous witnesses and 28,000-plus pages of documents already in evidence are sufficient to judge the House Managers’ accusations and end this impeachment trial.
 
My full statement:",260,2020-01-31 22:45:32,Twitter Web App,60534,16751,senatemajldr,1223376795854155778,False,https://t.co/SmXFoME7TO,en,January,Q1
"75 years ago today, the Allies liberated Auschwitz-Birkenau. We must never forget the 6 million Jewish people murdered by the Nazis and the horrors of the Holocaust. And we must renew our resolve to confront anti-Semitism wherever it takes root. #HolocaustRemembranceDay",270,2020-01-27 20:01:53,Twitter Web App,15918,3488,senatemajldr,1221886061992927235,False,,en,January,Q1
"It was great to meet and thank Kentuckians who traveled to Washington for the March for Life. Washington needs your example and your advocacy more than ever. Thank you for your moral courage.

My full statement:",259,2020-01-24 17:12:56,Twitter Web App,8205,1767,senatemajldr,1220756382456209409,False,https://t.co/OVepuqh0xN,en,January,Q1
There were good reasons why all 100 senators agreed two decades ago that the Senate should not cross these bridges before we came to them. We will not let the architects of the unfair House process convince the Senate to rewrite our rules just for President Trump.,288,2020-01-22 05:04:18,Twitter Web App,38047,10841,senatemajldr,1219848237907173376,False,https://t.co/7J1zDlnwI4,en,January,Q1
The way the Senate decides to handle mid-trial questions such as witnesses could have institutional consequences that go far beyond this trial and this presidency. We are not going to rush into these questions without even hearing opening arguments.,273,2020-01-22 03:36:07,Twitter Web App,27836,7759,senatemajldr,1219826046125641733,False,https://t.co/taulxHiJJK,en,January,Q1
"It will be telling if the House managers try to get the Senate to pre-commit ourselves to supplementing the investigation they themselves oversaw and decided to shut down. Just last week, they said their case as it already exists is “overwhelming” and “beyond a reasonable doubt.”",304,2020-01-22 01:16:25,Twitter Web App,50790,15308,senatemajldr,1219790888714612738,False,https://t.co/RXcjay4Ana,en,January,Q1
"In 1999, the Senate unanimously agreed on a basic trial structure that was fair to all parties. Today, we must rise to the occasion and preserve that bipartisan precedent. Our resolution sets up the same basic steps. Fair is fair.",254,2020-01-21 19:00:01,Twitter Web App,16988,4304,senatemajldr,1219696166339796995,False,https://t.co/tQjlpDBj8F,en,January,Q1
"Today we celebrate the life and legacy of one of America’s greatest heroes. Dr. King’s strength and heroism made our country stronger and more just. By sharing his dream, he awoke a nation.",213,2020-01-20 14:04:24,Twitter Web App,13346,2847,senatemajldr,1219259384724959232,False,https://t.co/3pYru5Ibko,en,January,Q1
"‘This body, this chamber, exists precisely so that we can look past daily dramas and understand how our actions will reverberate for generations. The House’s hour is over. The Senate’s time is at hand. It is time for this proud body to honor our founding purpose.’",288,2020-01-16 23:28:02,Twitter Web App,37287,10521,senatemajldr,1217951674175758338,False,https://t.co/MYYkUmgV84,en,January,Q1
"BREAKING: The Senate just passed the USMCA. Next stop: @POTUS’s desk for his signature.

I’m grateful to the President for prioritizing this deal and delivering on this major promise. It’s a big win for Kentucky and for American families in all 50 states.",279,2020-01-16 17:10:10,Twitter Web App,45246,12748,senatemajldr,1217856582433878019,False,https://t.co/vgabr9QxDN,en,January,Q1
"Yesterday, the Speaker celebrated impeachment with souvenir pens, bearing her own golden signature, brought in on silver platters. The House’s partisan process distilled into one last perfect visual. Not solemn or serious. A transparently political exercise from beginning to end.",304,2020-01-16 16:08:43,Twitter Web App,45627,16324,senatemajldr,1217841119729475585,False,https://t.co/AshajRLH2F,en,January,Q1
The framers built the Senate to break these kinds of partisan fevers. To stabilize our institutions and protect our country. To stop short-term passions from destroying our long-term future. That is the Senate's duty. That is what we must do when this trial begins.,265,2020-01-16 01:04:51,Twitter for iPhone,11833,3554,senatemajldr,1217613653983272960,False,,en,January,Q1
"Democrats’ impeachment has been nakedly partisan from the beginning. Pelosi admits it was in the making years before events with Ukraine. Schumer says that whatever happens, if it helps him politically, it’s a “win-win.” They are playing political games with the Constitution.",276,2020-01-16 01:04:51,Twitter for iPhone,38243,12879,senatemajldr,1217613653106679808,False,,en,January,Q1
These two things cannot both be true. Is House Democrats’ case so “overwhelming” that it was enough to impeach a president? Or is their case so weak and incomplete that they need the Senate to redo it? They can’t even stick to one story.,237,2020-01-15 21:03:17,Twitter for iPhone,10768,3697,senatemajldr,1217552859052630016,False,,en,January,Q1
"Even today, the Speaker and her allies keep contradicting themselves. They say their case is already “overwhelming,” “beyond any reasonable doubt.” But they also keep asking the Senate to re-do their homework and add to the investigation that House Democrats rushed to close.",275,2020-01-15 21:03:16,Twitter for iPhone,29838,10229,senatemajldr,1217552857806901249,False,,en,January,Q1
"It looks like today’s the day. House Democrats may finally stand behind the rushed, unfair, and nakedly partisan impeachment that they themselves delayed for four weeks. The ‘prosecutors’ have finally overcome their cold feet.",226,2020-01-15 18:47:59,Twitter Web App,24720,6587,senatemajldr,1217518809453678592,False,,en,January,Q1
"It’s clear Democrats see impeachment as one big political game. Sen. Schumer told reporters that as long as the process hurts Republicans, “it’s a win-win.” The country deserves better. We’re overdue for some seriousness and sober judgment. That is what the Senate will bring.",300,2020-01-14 23:18:11,Twitter Web App,43819,13882,senatemajldr,1217224422395994112,False,https://t.co/aZU5pMQ2ah,en,January,Q1
"We’ve reached a simple contradiction. The House case cannot be so robust that it was enough to rush into impeachment, and enough for Senate Democrats to start pre-judging guilt, but also so weak that they need the Senate to go fishing. These two stories cannot both be true.",298,2020-01-14 21:05:40,Twitter Web App,43799,13883,senatemajldr,1217191072868249600,False,https://t.co/r3LA9nRhlr,en,January,Q1
"First, Democrats spent weeks saying the House case was totally convincing. Now, the opposite: They say the House case is so thin that if the Senate judges what the House actually voted on, it's a “cover-up.""

Their own investigation was so shallow that it now equals a “cover-up”?",304,2020-01-14 18:28:54,Twitter Web App,44756,15509,senatemajldr,1217151620460445697,False,https://t.co/08ZrAIqqFb,en,January,Q1
"In December, House Democrats pulled the plug on their investigation and impeached because they said it was urgent &amp; they had already proven their case. But now they’ve delayed for weeks to insist that the Senate re-open their inquiry.

So – neither urgent nor persuasive?",275,2020-01-14 16:35:40,Twitter Web App,29475,8854,senatemajldr,1217123123398574080,False,,en,January,Q1
It should not take brave Iranians to remind American leaders that Tehran has been a force for bad and the United States is a force for good. I hope this can be a lesson to those who’ve let domestic political grievances pollute their judgment.,266,2020-01-14 01:21:50,Twitter for iPhone,9279,2794,senatemajldr,1216893148686843904,False,https://t.co/hRvz7rHRJa,en,January,Q1
"If House Democrats were confident their own investigation was persuasive, they would not be so desperate to get the Senate to reopen it. The House has signaled they're afraid for the Senate to judge the case they will actually send us. The case they voted for.",284,2020-01-13 23:37:18,Twitter Web App,26114,8136,senatemajldr,1216866843228561408,False,https://t.co/oqhg2drPdY,en,January,Q1
I’m glad the Speaker may finally be realizing she never had any “leverage” to dictate Senate procedure to Senators. The Senate was never going to pre-commit ourselves to redoing the prosecutors’ homework for them.,237,2020-01-13 22:19:33,Twitter Web App,31414,9068,senatemajldr,1216847278520045568,False,https://t.co/DwOeWWvYgy,en,January,Q1
"Today is #NationalLawEnforcementAppreciationDay and I wanted to take a moment and honor all law enforcement officers, especially our Kentuckians in uniform and their families. Thank you for your service.",227,2020-01-09 21:23:35,Twitter Web App,2172,543,senatemajldr,1215383641297170432,False,https://t.co/FQyQNefhWs,en,January,Q1
This is a challenging time to create bipartisan agreement. But the Speaker Pelosi has managed to do the impossible. She has created growing bipartisan unity — in opposition to her own reckless games with impeachment.,216,2020-01-09 16:36:05,Twitter Web App,32134,8928,senatemajldr,1215311290996006919,False,,en,January,Q1
A majority of the Senate has decided that the first phase of an impeachment trial should track closely with the unanimous bipartisan precedent that all 100 senators supported for the first phase of the Clinton trial in 1999.,224,2020-01-09 01:45:57,Twitter for iPhone,21370,5304,senatemajldr,1215087280618188800,False,,en,January,Q1
"There will be no haggling with the House over Senate procedure. We will not cede our authority to try this impeachment. The House Democrats’ turn is over. The Senate has made its decision. This is for the Senate, and the Senate only, to decide.",244,2020-01-08 21:00:36,Twitter Web App,114044,29654,senatemajldr,1215015467728982017,False,,en,January,Q1
"I agree with @POTUS: The United States does not seek conflict but is prepared to protect American lives and interests. Iran should not question our collective will by launching further attacks.

My full remarks:",235,2020-01-08 17:27:03,Twitter Media Studio,12829,3688,senatemajldr,1214961727378472962,False,https://t.co/UyRgnDxGiS,en,January,Q1
"It’s almost as though this House Democrat majority systematically took all of the framers’ warnings about partisan abuses of the impeachment power &amp; thought, “sure, let’s do that.” 

The American people deserve better.",246,2020-01-07 19:45:19,Twitter Web App,18018,6609,senatemajldr,1214634135752450055,False,https://t.co/p8nJDOGZtm,en,January,Q1
"I respect my friends across the aisle, but it appears that one symptom of “Trump derangement syndrome” is a bad case of amnesia.",152,2020-01-07 17:19:30,Twitter Web App,30483,13101,senatemajldr,1214597440797626369,False,https://t.co/DxY7R1ea55,en,January,Q1
How embarrassing and revealing for House Democrats to spend weeks telling the American people their partisan impeachment was so very urgent — and then delay it for political purposes.,207,2020-01-07 16:43:02,Twitter Web App,22224,7070,senatemajldr,1214588262263787521,False,https://t.co/cQnB3uEKhz,en,January,Q1
"In the Senate, overheated partisan passions are supposed to give way to sober judgment. Can we not wait until we know the facts? Can we not maintain a shred of unity for five minutes before deepening partisan fights? We are all Americans first and we are all in this together.",276,2020-01-06 23:36:23,Twitter Web App,6395,1566,senatemajldr,1214329899013550080,False,,en,January,Q1
It was sad to see some Senate Democrats rush to blame our own administration before even knowing the facts. Rush to split hairs about intelligence before being briefed on it. Rush to downplay Soleimani’s evil while presenting our own president as the villain.,259,2020-01-06 23:36:23,Twitter Web App,6105,1671,senatemajldr,1214329897608499201,False,,en,January,Q1
"I’m glad that the administration will hold an all-senators briefing on Wednesday on recent events with Iran. It will be led by Secretary of Defense Esper, Chairman of the Joint Chiefs of Staff General Milley, Secretary of State Pompeo, and CIA Director Haspel.",260,2020-01-06 23:36:23,Twitter Web App,15820,4481,senatemajldr,1214329896538968070,False,,en,January,Q1
"They should not disdain our Constitution by rushing through a purely partisan impeachment process and then toying around with it.

Governing is serious business. The American people deserve better than this.",231,2020-01-06 22:02:26,Twitter Web App,3597,1042,senatemajldr,1214306255340285953,False,https://t.co/VCFI6RmALo,en,January,Q1
"House Democrats continue to play political games with their partisan impeachment of the commander-in-chief. Even with a process this constitutionally serious, even with tensions rising in the Middle East, House Democrats are treating impeachment like a political toy.",291,2020-01-06 22:02:11,Twitter Web App,3603,1081,senatemajldr,1214306192572473345,False,https://t.co/v6GmJvCOUJ,en,January,Q1
The Senate’s unanimous bipartisan precedent from 1999 left witnesses &amp; other mid-trial questions to the middle of the trial. House Democrats may have scrapped their own precedents to hurt President Trump but they do not call the shots in the Senate.,277,2020-01-06 22:01:46,Twitter Web App,13620,4294,senatemajldr,1214306087500951554,False,https://t.co/S3YVJiivsq,en,January,Q1
"We can’t hold a trial without the articles. The Senate’s own rules don’t provide for that. So, for now, we are content to continue the ordinary business of the Senate while House Democrats continue to flounder. For now.",219,2020-01-03 20:03:37,Twitter for iPhone,3994,1012,senatemajldr,1213189190667636736,False,,en,January,Q1
"If the House ever musters the courage to stand behind their slapdash work product and transmit their impeachment to the Senate, it will be time for the United States Senate to fulfill our founding purpose.",205,2020-01-03 20:03:37,Twitter for iPhone,3347,795,senatemajldr,1213189189392588801,False,,en,January,Q1
"We exist because the founders wanted an institution that could stop momentary hysterias and partisan passions from damaging our Republic. An institution that could be thoughtful, be sober, and take the long view.",212,2020-01-03 20:03:36,Twitter for iPhone,1578,403,senatemajldr,1213189186003578892,False,,en,January,Q1
"The framers built the Senate to provide a check against the short-termism, the runaway passions, and the “the demon of faction” that Hamilton warned would “extend his sceptre” over the House of Representatives “at certain seasons.”",231,2020-01-03 20:03:36,Twitter for iPhone,6926,2039,senatemajldr,1213189184648876032,False,,en,January,Q1
"I know I speak for the entire Senate when I say that my prayers are with all American diplomats, personnel, and brave servicemembers serving in Iraq and the Middle East.

I am grateful for their courageous service to protect our nation.",236,2020-01-03 18:18:33,Twitter Web App,3783,748,senatemajldr,1213162749531955202,False,,en,January,Q1
"For too long, this evil man operated without constraint, and countless innocents have suffered for it. Now his terrorist leadership has been ended.",147,2020-01-03 18:18:33,Twitter Web App,1764,481,senatemajldr,1213162747137011712,False,,en,January,Q1
Soleimani made it his life’s work to take the Iranian revolutionary call for “death to America” and “death to Israel” and turn them into action. No man alive was more directly responsible for the deaths of more American servicemembers than Qassem Soleimani.,281,2020-01-03 18:18:32,Twitter Web App,5757,2321,senatemajldr,1213162744746270723,False,https://t.co/L4TgJLevhc,en,January,Q1
"This morning, Iran’s master terrorist is dead. The architect and chief engineer for the world’s most active state sponsor of terrorism has been removed from the battlefield at the hand of the United States military.",239,2020-01-03 18:17:36,Twitter Media Studio,10900,3217,senatemajldr,1213162509743640581,False,https://t.co/EfERQOYThW,en,January,Q1
"Senators do not cease to be senators just because the House sends us an impeachment. Our job remains the same: represent our states’, our constituents’, and our nation’s best interests. That is our obligation whether we are voting on legislation, nominations, or impeachment.",275,2020-01-03 17:27:44,Twitter for iPhone,6131,1490,senatemajldr,1213149960474107905,False,,en,January,Q1
The Senate will soon have to address some of the deepest institutional questions contemplated by our Constitution. We’ll have to decide whether we are going to safeguard core governing traditions or let short-term partisan rage overcome them.,242,2020-01-03 17:27:43,Twitter for iPhone,16811,4141,senatemajldr,1213149958200803328,False,,en,January,Q1
