Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
"COVID-19 is a global crisis and it demands a global response. That was the focus of our G20 Leaders’ call today - where we agreed to work together and spare no effort to keep you safe and our economies strong. For more details, read our joint statement:",277,2020-03-26 22:59:24,Twitter for iPhone,1079,307,JustinTrudeau,1243311619339423745,False,https://t.co/kYONSOkVsp,en,March,"['covid19', 'global', 'crisis', 'demands', 'global', 'response', 'focus', 'g20', 'leaders', 'call', 'agreed', 'work', 'together', 'spare', 'effort', 'safe', 'economies', 'strong', 'details', 'joint', 'statement']"
"#TBT to this important reminder. If you’re already staying home, thank you for doing your part to #PlankTheCurve. If you aren’t, know that you’re making a dangerous choice - and putting our health care workers at risk.",242,2020-03-26 22:11:07,Twitter for iPhone,4868,1347,JustinTrudeau,1243299468084207618,False,https://t.co/gnhKQ8a5F6,en,March,"['#tbt', 'important', 'reminder', 'staying', 'home', 'thank', 'part', '#plankthecurve', 'arent', 'making', 'dangerous', 'choice', 'putting', 'health', 'care', 'workers', 'risk']"
"We are implementing the Quarantine Act to keep all Canadians safe. So let me be clear: If you do not go home and stay home for at least 14 days after coming back into Canada, you could face serious fines or prison time.",219,2020-03-26 21:07:23,Twitter for iPhone,55821,13792,JustinTrudeau,1243283431217340416,False,,en,March,"['implementing', 'quarantine', 'act', 'canadians', 'safe', 'clear', 'home', 'stay', 'home', 'least', '14', 'days', 'coming', 'canada', 'could', 'face', 'serious', 'fines', 'prison']"
"If you’re a parent, we’re boosting your Canada Child Benefit payment. If you’re worried about making ends meet, we’re increasing your GST Credit. And if you’ve lost your income because of COVID-19, we’ve introduced the Canada Emergency Response Benefit to help you even more. ⤵️",302,2020-03-26 18:12:32,Twitter for iPhone,4117,1273,JustinTrudeau,1243239428241448960,False,https://t.co/X0HIqpjuqm,en,March,"['parent', 'boosting', 'canada', 'child', 'benefit', 'payment', 'worried', 'making', 'ends', 'meet', 'increasing', 'gst', 'credit', 'youve', 'lost', 'income', 'covid19', 'introduced', 'canada', 'emergency', 'response', 'benefit', 'help']"
WATCH LIVE: I’ll be out in just a few minutes to give an update on the COVID-19 outbreak and talk about how we’re helping you and your family get through this challenging time. You can tune in here:,222,2020-03-26 15:12:13,Twitter for iPhone,724,145,JustinTrudeau,1243194047503765506,False,https://t.co/f3nniawD72,en,March,"['watch', 'live', 'minutes', 'give', 'update', 'covid19', 'outbreak', 'talk', 'helping', 'family', 'challenging', 'tune']"
"@FlavioVolpe1 Flavio, please pass along my thanks to Karen - not only for the work she does, but also for going above and beyond to help those who need it most right now. It’s because of people like her that I know we’ll be able to get through this together.",258,2020-03-26 14:30:55,Twitter for iPhone,117,18,JustinTrudeau,1243183656467824640,False,,en,March,"['@flaviovolpe1', 'flavio', 'please', 'pass', 'along', 'thanks', 'karen', 'work', 'beyond', 'help', 'people', 'able', 'together']"
"South Korea was one of the first countries hit with an outbreak of COVID-19, and last night I spoke with President @moonriver365 about the latest developments. We’ll continue to work with our partners around the world to keep people safe. More on our call:",280,2020-03-26 13:44:16,Twitter for iPhone,1670,480,JustinTrudeau,1243171917898670080,False,https://t.co/Go6gH0oKAX,en,March,"['south', 'korea', 'countries', 'hit', 'outbreak', 'covid19', 'night', 'spoke', 'president', '@moonriver365', 'latest', 'developments', 'continue', 'work', 'partners', 'world', 'people', 'safe', 'call']"
"As our next Ambassador to the US, @KirstenHillmanA will build on the strong relationship between our two countries. And at a time when all countries must work together to fight COVID-19, this could not be more important. Get the details on her appointment:",304,2020-03-26 12:08:53,Twitter for iPhone,1900,351,JustinTrudeau,1243147911539691528,False,https://t.co/tssP8esaUL,en,March,"['next', 'ambassador', '@kirstenhillmana', 'build', 'strong', 'relationship', 'countries', 'countries', 'work', 'together', 'fight', 'covid19', 'could', 'important', 'details', 'appointment']"
"We’ve been working around the clock to make sure you have what you need to stay safe and healthy. Earlier today, we passed legislation to bring in urgent economic measures - and that legislation has now received Royal Assent. Help is on the way. ➡️",272,2020-03-25 22:35:55,Twitter for iPhone,6149,883,JustinTrudeau,1242943323020673024,False,https://t.co/ccOMBmN5Dq,en,March,"['working', 'clock', 'stay', 'safe', 'healthy', 'earlier', 'passed', 'legislation', 'bring', 'urgent', 'economic', 'measures', 'legislation', 'received', 'royal', 'assent', 'help']"
"Spoke on the phone with President @PaulKagame today, as people around the world confront COVID-19. All countries need to work together in this fight. More here:",184,2020-03-25 19:42:01,Twitter for iPhone,1257,287,JustinTrudeau,1242899559329775618,False,https://t.co/U7Cc1srhDX,en,March,"['spoke', 'phone', 'president', '@paulkagame', 'people', 'world', 'confront', 'covid19', 'countries', 'work', 'together', 'fight']"
"We need to keep working with our partners around the world to slow the spread of COVID-19. Today, President @Macky_Sall and I spoke about the latest developments.",186,2020-03-25 18:57:59,Twitter for iPhone,335,61,JustinTrudeau,1242888479668867072,False,https://t.co/HIWLWjWgOz,en,March,"['working', 'partners', 'world', 'slow', 'spread', 'covid19', 'president', '@macky_sall', 'spoke', 'latest', 'developments']"
"If you lost income because you’re sick or quarantined, if you’re looking after someone who’s sick, or if you’re home taking care of the kids - you qualify. And if you’re still employed but not receiving income because of COVID-19 - you qualify too. We won’t leave anyone behind.",278,2020-03-25 17:55:47,Twitter for iPhone,5392,1374,JustinTrudeau,1242872824806739968,False,,en,March,"['lost', 'income', 'sick', 'quarantined', 'looking', 'someone', 'whos', 'sick', 'home', 'taking', 'care', 'kids', 'qualify', 'still', 'employed', 'receiving', 'income', 'covid19', 'qualify', 'wont', 'leave', 'anyone', 'behind']"
"If you’ve lost your income as a result of COVID-19, the Canada Emergency Response Benefit will give you $2,000 a month for up to 4 months. If you’ve lost your job - whether you worked full time, on contract, or were self-employed - you qualify for the benefit.",260,2020-03-25 17:55:47,Twitter for iPhone,7668,3089,JustinTrudeau,1242872823334555648,False,,en,March,"['youve', 'lost', 'income', 'result', 'covid19', 'canada', 'emergency', 'response', 'benefit', 'give', '2000', 'month', '4', 'months', 'youve', 'lost', 'job', 'whether', 'worked', 'full', 'contract', 'selfemployed', 'qualify', 'benefit']"
"We’re doing everything we can to support you right now. Because at a time like this, you should be focused on what matters most - your health and the health of those you love. That’s exactly why we’re announcing the new Canada Emergency Response Benefit today. ⤵️",263,2020-03-25 17:55:45,Twitter for iPhone,13505,2833,JustinTrudeau,1242872816447500295,False,,en,March,"['support', 'focused', 'matters', 'health', 'health', 'love', 'exactly', 'announcing', 'new', 'canada', 'emergency', 'response', 'benefit']"
"@KamalKheraLib Take care of yourself, Kamal. We’re all thinking of you - and hoping you get well soon.",102,2020-03-25 17:05:11,Twitter for iPhone,191,11,JustinTrudeau,1242860089616326657,False,,en,March,"['@kamalkheralib', 'take', 'care', 'kamal', 'thinking', 'hoping', 'soon']"
WATCH LIVE: I’m speaking from Rideau Cottage about COVID-19 and announcing a new benefit that will help you and your family during this difficult time. Tune in here for the details:,205,2020-03-25 15:18:36,Twitter for iPhone,846,224,JustinTrudeau,1242833268602519558,False,https://t.co/Ud1uILZKV7,en,March,"['watch', 'live', 'speaking', 'rideau', 'cottage', 'covid19', 'announcing', 'new', 'benefit', 'help', 'family', 'difficult', 'tune', 'details']"
"We’ll keep working together with all parties to help you through these tough times. This morning, members in the House of Commons passed legislation so you and your family can get the support you need - it’s now headed to the Senate.",257,2020-03-25 13:49:44,Twitter for iPhone,3753,624,JustinTrudeau,1242810902287659014,False,https://t.co/blKInO5LVc,en,March,"['working', 'together', 'parties', 'help', 'tough', 'times', 'morning', 'members', 'house', 'commons', 'passed', 'legislation', 'family', 'support', 'headed', 'senate']"
"Enough is enough. To those who are still hanging out with friends or hosting dinner parties: Do the right thing and stay home. And while you’re at home, share this video to remind others they need to stay home too. #PlankTheCurve",253,2020-03-25 00:01:05,Twitter Media Studio,29530,12417,JustinTrudeau,1242602368748924931,False,https://t.co/b2q1fT81cO,en,March,"['enough', 'enough', 'still', 'hanging', 'friends', 'hosting', 'dinner', 'parties', 'thing', 'stay', 'home', 'home', 'share', 'video', 'remind', 'stay', 'home', '#plankthecurve']"
"To every university, college, polytechnic, and CEGEP in the country: We need your expertise and your resources. If you have masks and ventilators we can use, or if you think you can help with things like 3D printing of medical supplies, let us know:",273,2020-03-24 22:21:43,Twitter for iPhone,17840,6538,JustinTrudeau,1242577360055963650,False,https://t.co/js1j1UsLlt,en,March,"['university', 'college', 'polytechnic', 'cegep', 'country', 'expertise', 'resources', 'masks', 'ventilators', 'use', 'think', 'help', '3d', 'printing', 'medical', 'supplies']"
"Now is the time to act, Canada - and we need to act together. So wash your hands. Cough into your elbow. Stay home. And listen to Dr. Tam (@CPHO_Canada). ⤵️",180,2020-03-24 20:17:08,Twitter Media Studio,5345,1610,JustinTrudeau,1242546010695643136,False,https://t.co/k0FFRZCj9I,en,March,"['act', 'canada', 'act', 'together', 'wash', 'hands', 'cough', 'elbow', 'stay', 'home', 'listen', 'dr', 'tam', '@cpho_canada']"
Prime Minister @AbeShinzo and I spoke yesterday about COVID-19 and the need for coordination among G7 and G20 countries. Our conversation also focused on the impacts of the virus and the work we’re doing to protect the people of Canada and Japan. More:,276,2020-03-24 18:17:50,Twitter for iPhone,579,128,JustinTrudeau,1242515984956698633,False,https://t.co/9esWCHPtHN,en,March,"['prime_minister', '@abeshinzo', 'spoke', 'yesterday', 'covid19', 'coordination', 'among', 'g7', 'g20', 'countries', 'conversation', 'focused', 'impacts', 'virus', 'work', 'protect', 'people', 'canada', 'japan']"
"We’re doing everything we can together to protect the health and safety of Canadians right across the country. Yesterday, @cafreeland and I spoke with premiers again about our cooperation to support everyone affected by COVID-19 and its impacts. More here:",280,2020-03-24 17:44:33,Twitter for iPhone,925,205,JustinTrudeau,1242507610152226818,False,https://t.co/PqlJP2Qmq7,en,March,"['together', 'protect', 'health', 'safety', 'canadians', 'across', 'country', 'yesterday', '@cafreeland', 'spoke', 'premiers', 'cooperation', 'support', 'everyone', 'affected', 'covid19', 'impacts']"
"Let me be very clear: If you’ve just returned from abroad, you must stay home and self-isolate for 14 days. This is not a suggestion. #StayAtHomeSaveLives",154,2020-03-24 17:09:13,Twitter for iPhone,31062,8148,JustinTrudeau,1242498715769868288,False,,en,March,"['clear', 'youve', 'returned', 'abroad', 'stay', 'home', 'selfisolate', '14', 'days', 'suggestion', '#stayathomesavelives']"
LIVE NOW: I’m giving an update from Rideau Cottage on the COVID-19 outbreak and what we’ll be focused on when the House returns at noon. Watch here:,172,2020-03-24 15:39:12,Twitter for iPhone,545,146,JustinTrudeau,1242476065169309696,False,https://t.co/Inl1HrY398,en,March,"['live', 'giving', 'update', 'rideau', 'cottage', 'covid19', 'outbreak', 'focused', 'house', 'returns', 'noon', 'watch']"
