Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
"A legend on and off the ice, in Montreal and beyond, Henri Richard was one of the fiercest competitors in hockey history. And as an 11-time Stanley Cup champion, he set a record that no one has matched. Rest in peace, Pocket Rocket.",232,2020-03-06 21:28:49,Twitter Web App,3260,365,JustinTrudeau,1236041065523744769
"Henri Richard était une véritable légende sur la patinoire tout comme à l’extérieur. Il a été l’un des compétiteurs les plus féroces de l’histoire du hockey. Sa conquête de 11 coupes Stanley reste un record inégalé. Repose en paix, Pocket Rocket.",246,2020-03-06 21:28:38,Twitter Web App,660,89,JustinTrudeau,1236041018551734273
"We use our cell phones every day - to get work done, to stay in touch with friends, and to check in on family. But Canadians are paying too much for their wireless services. So yesterday, @NavdeepSBains announced the steps we’re taking to cut cell phone bills by 25%. ⤵️ https://t.co/ozVTQ86C6Q",294,2020-03-06 20:50:33,Twitter Web App,2119,369,JustinTrudeau,1236031437410914307
"Tous les jours, nous utilisons nos téléphones cellulaires pour travailler ou être en contact avec notre famille et nos amis. Mais les Canadiens paient trop cher leurs services sans fil. Hier, @NavdeepSBains a annoncé nos mesures pour réduire la facture de cellulaire de 25%. ⤵️ https://t.co/e3o6STPcvL",301,2020-03-06 20:50:30,Twitter Web App,146,35,JustinTrudeau,1236031424756625408
"RT @HonAhmedHussen: Thanks to investments made by our Government, #Toronto residents will have a safe and affordable place to call home wit…",140,2020-03-06 20:17:44,Twitter Web App,0,39,JustinTrudeau,1236023176452325376
"RT @HonAhmedHussen: Grâce à nos investissements, les résidents de #Toronto auront un endroit sûr et abordable où ils pourront se sentir che…",140,2020-03-06 20:17:42,Twitter Web App,0,19,JustinTrudeau,1236023168768323589
"For three decades, from the Greater Victoria School Board to the Government of British Columbia, @carolejames has served her community and her province with strength and courage. My thoughts are with her and her loved ones as she faces this challenge with that same resolve. https://t.co/evHqzrZbn8",298,2020-03-06 18:15:11,Twitter Web App,616,116,JustinTrudeau,1235992336020254720
"Durant trois décennies, du conseil scolaire du Grand Victoria au gouvernement de la C.-B., @carolejames a servi sa communauté et sa province avec force et courage. Mes pensées l’accompagnent, elle et sa famille, pendant qu’elle relève ce défi avec cette même détermination. https://t.co/evHqzrZbn8",297,2020-03-06 18:15:07,Twitter Web App,128,18,JustinTrudeau,1235992318777462785
"Happy birthday, Fred. I hope you’re having an extraordinary birthday. And thanks to the thousands of people from across Canada and around the world who gave this Canadian hero the celebration he deserves! https://t.co/0cTk6fHo7B",228,2020-03-06 16:27:16,Twitter Web App,1092,140,JustinTrudeau,1235965177465577472
"Bonne fête, Fred! J’espère que vous passerez une merveilleuse journée. Merci également aux milliers de gens à travers le Canada et le monde qui ont offert à ce héros canadien la célébration qu’il mérite! https://t.co/FS4ROanWDS",227,2020-03-06 16:26:57,Twitter Web App,180,30,JustinTrudeau,1235965097509601281
"RT @NavdeepSBains: As more and more of our daily lives rely on wireless services, we're making sure that all Canadians have an equal chance…",140,2020-03-06 01:17:32,Twitter for iPhone,0,137,JustinTrudeau,1235736235672551424
"RT @NavdeepSBains: Comme notre vie quotidienne dépend de plus en plus sur les services sans fil, nous nous assurons que tous les Canadiens…",139,2020-03-06 01:17:30,Twitter for iPhone,0,44,JustinTrudeau,1235736227120377863
RT @Shaun_Chen: Thank you PM @JustinTrudeau for yet another visit to #ScarbTO this morning - your continued engagement on the needs of loca…,140,2020-03-06 01:04:25,Twitter for iPhone,0,54,JustinTrudeau,1235732937880018951
"In Scarborough and across the country, Chinese-Canadians have helped make our communities stronger and more vibrant. Thanks for the good food, great company, and even better conversations at Very Fair Seafood Cuisine this afternoon. https://t.co/Qmq46unaZ4",256,2020-03-06 01:02:42,Twitter for iPhone,2545,287,JustinTrudeau,1235732506277797888
"À Scarborough et à travers le pays, les Canadiens d’origine chinoise ont contribué à rendre nos communautés meilleures et plus fortes. Merci pour la bonne nourriture, la bonne compagnie et les excellentes conversations au restaurant Very Fair Seafood Cuisine cet après-midi. https://t.co/Ywjkx3eDaD",298,2020-03-06 01:02:26,Twitter for iPhone,231,30,JustinTrudeau,1235732436127899649
"RT @CQualtro: $54 million invested in young British Columbians facing barriers to employment. 🤝

Here at @PYCS104, funding will give youth…",139,2020-03-05 22:32:09,Twitter Web App,0,28,JustinTrudeau,1235694616374136833
"RT @CQualtro: 54 millions de dollars investis dans les jeunes de Colombie-Britannique confrontés à des obstacles à l'emploi. 🤝

À @PYCS104,…",140,2020-03-05 22:32:07,Twitter Web App,0,11,JustinTrudeau,1235694607876440065
"After working hard your entire life, you should be able to focus on the people &amp; things you love when you retire. And @_DebSchulte will always advocate for your needs. Get to know the aerospace engineer-turned-Minister of Seniors: https://t.co/VgB1Vo2tKR",258,2020-03-05 21:30:24,Twitter Web App,428,70,JustinTrudeau,1235679077459259396
Les Canadiens qui travaillent fort toute leur vie méritent de profiter de leur retraite entourés de ceux qu’ils aiment. @_DebSchulte défend vos intérêts. Faites la connaissance de l’ingénieure en aérospatiale devenue ministre des Aînés : https://t.co/VgB1Vo2tKR,261,2020-03-05 21:30:19,Twitter Web App,103,18,JustinTrudeau,1235679056580022272
"RT @CanadianPM: All Canadians benefit when we invest in programs that help the middle class, grow our economy, and reduce poverty. Learn mo…",140,2020-03-05 20:55:37,Twitter Web App,0,64,JustinTrudeau,1235670322663301120
"RT @PMcanadien: Tous les Canadiens en profitent lorsque nous investissons dans des programmes qui aident la classe moyenne, font croître no…",140,2020-03-05 20:55:33,Twitter Web App,0,19,JustinTrudeau,1235670305034694657
"Javier Pérez de Cuéllar dedicated his life to promoting universal human rights &amp; building a more peaceful world, and his legacy will live on for generations. My deepest condolences to his family &amp; all those whose lives were touched by his remarkable work. https://t.co/2s5SxHkCDC",287,2020-03-05 20:34:08,Twitter Web App,306,85,JustinTrudeau,1235664916977250315
Javier Pérez de Cuéllar a consacré sa vie à promouvoir les droits de la personne et à bâtir un monde plus pacifique. Il laisse un grand héritage. J’offre mes sincères condoléances à sa famille et à ceux qui ont été touchés par son travail remarquable. https://t.co/LsAlVSIpYT,275,2020-03-05 20:34:04,Twitter Web App,150,24,JustinTrudeau,1235664899944022016
"Mike Babad was known for his humour, his insights, and his energy. And as an author, columnist, editor, and mentor, his contributions to journalism in Canada were vast and will not be forgotten. My thoughts are with his family, friends, and colleagues as they mourn his passing.",278,2020-03-05 19:57:28,Twitter Web App,633,116,JustinTrudeau,1235655691609632768
"Mike Babad était connu pour son humour, son énergie et ses idées. En tant qu’auteur, chroniqueur, rédacteur et mentor, il a apporté une grande contribution au journalisme canadien qui ne sera pas oubliée. Mes pensées accompagnent sa famille, ses amis et ses collègues.",268,2020-03-05 19:57:25,Twitter Web App,147,26,JustinTrudeau,1235655675621052416
"Since 2015, over 1 million Canadians have been lifted out of poverty. And that means more families have more money in their pockets, more seniors can enjoy their retirement, and more young people - like those we met at @esbgc today - are able to reach their full potential. https://t.co/5YesRZedYd",297,2020-03-05 19:04:03,Twitter Web App,1465,183,JustinTrudeau,1235642245547732994
"Depuis 2015, plus d’un million de Canadiens sont sortis de la pauvreté. Ça signifie que plus de familles ont davantage d’argent dans leurs poches, plus d’aînés profitent de leur retraite et plus de jeunes comme ceux d’aujourd’hui au @esbgc peuvent atteindre leur plein potentiel. https://t.co/4xjzOaEoju",303,2020-03-05 19:03:56,Twitter Web App,195,28,JustinTrudeau,1235642216355422209
"RT @CanadianPM: Watch live: Prime Minister Justin Trudeau speaks in Scarborough, Ontario. https://t.co/VWfPHFqR7s https://t.co/7hqbLCnXjt",137,2020-03-05 15:56:53,Twitter Web App,0,28,JustinTrudeau,1235595145896026113
"RT @PMcanadien: En direct: le premier ministre Justin Trudeau prend la parole à Scarborough, en Ontario. https://t.co/r9EGsaONL3 https://t.…",140,2020-03-05 15:56:49,Twitter Web App,0,17,JustinTrudeau,1235595127441276933
"RT @PattyHajdu: This afternoon, Deputy Prime Minister @cafreeland, @CPHO_Canada, and I updated Canadians on our #COVID19 preparations. Our…",139,2020-03-05 01:59:01,Twitter for iPhone,0,80,JustinTrudeau,1235384290394898432
"RT @PattyHajdu: Aujourd'hui, avec la vice-première ministre @cafreeland et la @ACSP_Canada, nous avons répondu aux questions sur la prépara…",140,2020-03-05 01:58:58,Twitter for iPhone,0,21,JustinTrudeau,1235384278361559046
"Climate change is a challenge that’s forcing companies to rethink how they do business, but it’s also an opportunity for them to innovate &amp; be more sustainable. And in Saint-Jerome, @LionElectricCo is an example of how Canadian ingenuity can help us tackle the climate crisis. https://t.co/SzdvJD00oE",304,2020-03-04 22:47:09,Twitter Media Studio,2183,356,JustinTrudeau,1235336003029733379
"Les changements climatiques sont un défi qui force nos entreprises à revoir leur fonctionnement, mais c’est aussi une occasion d’innover &amp; de mettre en place des pratiques plus vertes. @LionElectricCo est un bel exemple d’entreprise québécoise qui s’attaque à la crise climatique. https://t.co/8VLHk6KIyP",308,2020-03-04 22:46:56,Twitter Media Studio,385,55,JustinTrudeau,1235335950848462848
"RT @Bill_Morneau: This morning, I spoke with Canada’s Finance Ministers in order to provide an update on our international discussions rela…",140,2020-03-04 22:43:36,Twitter Web App,0,53,JustinTrudeau,1235335112570609664
"RT @Bill_Morneau: Ce matin, j’ai parlé avec les ministres des Finances du Canada pour faire une mise à jour sur nos discussions internation…",140,2020-03-04 22:43:33,Twitter Web App,0,17,JustinTrudeau,1235335098427465728
"RT @FP_Champagne: From Kyiv in #Ukraine, I spoke with the members of the International Coordination and Response Group for the victims of F…",140,2020-03-04 22:09:53,Twitter Web App,0,39,JustinTrudeau,1235326625627230210
"RT @FP_Champagne: Je me suis entretenu, depuis Kyiv en #Ukraine, avec les membres du Groupe international de coordination et d’intervention…",140,2020-03-04 22:09:50,Twitter Web App,0,16,JustinTrudeau,1235326613040050176
RT @CanadianForces: Canada is a country where there are no barriers to the employment of #MilitaryWomen. Attitudes and laws once restricted…,140,2020-03-04 22:08:29,Twitter Web App,0,114,JustinTrudeau,1235326273326587905
"RT @ForcesCanada: Le Canada est un pays où il n’existe aucun obstacle à l’emploi des femmes dans les #ForcesArmées. Autrefois, l’attitude e…",140,2020-03-04 22:08:26,Twitter Web App,0,24,JustinTrudeau,1235326259460263939
"RT @CanadianPM: Watch live: Prime Minister Justin Trudeau speaks in Saint-Jérôme, Quebec. https://t.co/ENwMKX56x2 https://t.co/yZzUy9CHED",137,2020-03-04 14:49:22,Twitter Web App,0,35,JustinTrudeau,1235215764266852353
"RT @PMcanadien: En direct: le premier ministre Justin Trudeau prend la parole à Saint-Jérôme, au Québec. https://t.co/PdFOFNvXbb https://t.…",140,2020-03-04 14:49:18,Twitter Web App,0,20,JustinTrudeau,1235215748018196480
"Our top priority is keeping Canadians safe. With COVID-19 spreading around the world, we are creating a new Cabinet committee to build on the work we’ve been doing to prevent &amp; limit the spread of the virus in Canada, and to monitor its economic impacts. https://t.co/IduoI0VXxu",282,2020-03-04 13:56:31,Twitter for iPhone,1773,389,JustinTrudeau,1235202464959340544
"Notre priorité est la sécurité des Canadiens. Pour faire face au COVID-19 qui se propage dans le monde, on a créé un comité du Cabinet qui va poursuivre notre travail pour prévenir et limiter la propagation au pays et surveiller les impacts économiques. https://t.co/UbnD5FrwYI",277,2020-03-04 13:56:27,Twitter for iPhone,179,49,JustinTrudeau,1235202448840626183
"To the newest members of our Canadian family: Thank you for choosing Canada. You are making our country stronger and our future brighter, and I am so glad we could celebrate the beginning of your next chapter together in Nova Scotia. https://t.co/cNGX2d5Ddt",257,2020-03-04 00:03:46,Twitter Media Studio,10495,1741,JustinTrudeau,1234992897533108229
"À tous les nouveaux membres de notre belle famille canadienne : merci d’avoir choisi notre pays. Ensemble, on bâtit un Canada plus fort et un avenir meilleur. Je suis très heureux que nous ayons pu célébrer ce nouveau chapitre de votre vie en Nouvelle-Écosse. https://t.co/7UJWErcphS",283,2020-03-04 00:03:25,Twitter Media Studio,628,84,JustinTrudeau,1234992810195144705
"RT @CQualtro: Today, Prime Minister @justintrudeau and I were in #Halifax to announce $492M in funding for Canada’s youth through the Youth…",140,2020-03-03 21:03:12,Twitter Web App,0,99,JustinTrudeau,1234947456430940160
"RT @CQualtro: Aujourd'hui, @justintrudeau et moi-même sommes à #Halifax pour annoncer un investissement de $492M dans la jeunesse par le bi…",140,2020-03-03 21:03:08,Twitter Web App,0,21,JustinTrudeau,1234947441121792001
"RT @BernJordanMP: On #WorldWildlifeDay, I'm thinking about the beautiful creatures we share the ocean with, like the different, endangered…",139,2020-03-03 20:40:26,Twitter Web App,0,70,JustinTrudeau,1234941726571335680
"RT @BernJordanMP: En cette #JournéeMondialeDeLaVieSauvage, je pense aux belles créatures avec lesquelles nous partageons l'océan, comme les…",140,2020-03-03 20:40:23,Twitter Web App,0,19,JustinTrudeau,1234941716576251904
RT @MarcGarneau: A positive development for our railways and the many CN workers and communities that have been affected by the recent rail…,140,2020-03-03 18:37:01,Twitter Web App,0,68,JustinTrudeau,1234910667217494016
RT @MarcGarneau: Une étape positive pour nos voies ferrées ainsi que pour les travailleurs de CN et les communautés affectés par les disrup…,140,2020-03-03 18:36:58,Twitter Web App,0,14,JustinTrudeau,1234910656933048320
RT @Bill_Morneau: This morning I spoke with my G7 counterparts regarding the impacts on global economic activity from the COVID-19 outbreak…,140,2020-03-03 18:14:10,Twitter Web App,0,98,JustinTrudeau,1234904916835086337
"RT @Bill_Morneau: Ce matin, j'ai parlé avec mes homologues du G7 au sujet des impacts économiques mondiaux du COVID-19. Nous avons réaffirm…",140,2020-03-03 18:14:08,Twitter Web App,0,11,JustinTrudeau,1234904908253585408
"Canada’s future depends on our young people being able to turn their talents into careers &amp; ideas into results. By investing in the Youth Employment and Skills Strategy, we’re helping tens of thousands of young Canadians gain the skills to do just that: https://t.co/I9XrOZFLEz https://t.co/wNMPRMW4wl",305,2020-03-03 16:34:30,Twitter Web App,919,174,JustinTrudeau,1234879835006214145
"L’avenir de notre pays dépend de nos jeunes. En investissant dans la Stratégie emploi et compétences jeunesse, on aide des dizaines de milliers de jeunes Canadiens à transformer leurs talents en carrière et leurs idées en résultats : https://t.co/0T6pC98X4C https://t.co/cFUVH4wNKR",281,2020-03-03 16:34:13,Twitter Web App,199,31,JustinTrudeau,1234879763631820800
RT @CanadianPM: Watch live: Prime Minister Justin Trudeau makes an announcement on youth employment. https://t.co/mR92DfTMig https://t.co/4…,140,2020-03-03 13:58:13,Twitter for iPhone,0,41,JustinTrudeau,1234840506439544832
RT @PMcanadien: En direct: le premier ministre Justin Trudeau fait une annonce sur l’emploi des jeunes. https://t.co/lBJtJNDTdj https://t.c…,140,2020-03-03 13:58:09,Twitter for iPhone,0,14,JustinTrudeau,1234840489305812992
"We’re making it more affordable for Canadian businesses to switch to zero-emission technologies. From mining to transportation to agriculture, the incentive we proposed today would help companies save money &amp; reduce emissions. Get the details: https://t.co/ylH6W4SP1Z",271,2020-03-03 00:06:31,Twitter for iPhone,1113,223,JustinTrudeau,1234631200125394944
"Les technologies à zéro émission seront plus abordables pour nos entreprises. L’incitatif proposé aiderait les entreprises des secteurs minier, du transport et de l’agriculture à économiser de l’argent et à réduire leurs émissions. Détails : https://t.co/Fwm3nA7oau",265,2020-03-03 00:06:25,Twitter for iPhone,139,27,JustinTrudeau,1234631176805060609
"Mining has long been a building block of the Canadian economy. And now more than ever, it has an important role to play in our transition to a cleaner future. Today at #PDAC2020, we spoke about the opportunity Canada has to be the world’s cleanest supplier of metals &amp; minerals. https://t.co/cs27PXMMmD",306,2020-03-02 23:49:03,Twitter for iPhone,934,178,JustinTrudeau,1234626806520483840
L’exploitation minière est une partie intégrante de notre économie et a un rôle important à jouer dans notre transition vers un avenir plus propre. On veut faire du Canada le fournisseur de métaux et de minéraux le plus propre du monde. #PDAC2020 https://t.co/vyfde7nIo6,270,2020-03-02 23:48:55,Twitter for iPhone,155,29,JustinTrudeau,1234626773985435648
RT @CanadianPM: Watch live: Prime Minister Justin Trudeau delivers remarks at the global mineral exploration and mining convention hosted b…,140,2020-03-02 21:31:38,Twitter Web App,0,55,JustinTrudeau,1234592223842439171
RT @PMcanadien: En direct: le premier ministre Justin Trudeau prononce un discours lors du congrès mondial sur l’exploration et l’exploitat…,140,2020-03-02 21:31:28,Twitter Web App,0,24,JustinTrudeau,1234592182587269125
RT @cathmckenna: The future is electric and Canadian companies like @novabus_ are leading the way. I was excited to be in Montreal this mor…,140,2020-03-02 20:20:34,Twitter Web App,0,67,JustinTrudeau,1234574338562633736
RT @cathmckenna: L'avenir est électrique et des entreprises canadiennes comme @novabus_ sont en tête. J'étais très heureuse d'être à Montré…,140,2020-03-02 20:20:32,Twitter Web App,0,22,JustinTrudeau,1234574329964351489
"RT @pablorodriguez: Congratulations to President @LuisLacallePou on your inauguration. On behalf of PM @JustinTrudeau, I was honoured to at…",140,2020-03-02 14:05:09,Twitter Web App,0,26,JustinTrudeau,1234479864184528898
RT @pablorodriguez: Félicitations au nouveau président @LuisLacallePou pour son inauguration. J’ai eu la chance d’y assister au nom du PM @…,140,2020-03-02 14:05:07,Twitter Web App,0,11,JustinTrudeau,1234479855196045313
RT @Carolyn_Bennett: So important that we are able to make this joint statement with @scottfraserndp &amp; the Office of the Wet’suwet’en as we…,144,2020-03-02 12:57:51,Twitter for iPhone,0,160,JustinTrudeau,1234462925395546112
RT @Carolyn_Bennett: Tellement important que nous sommes en mesure de faire cette déclaration commune avec @ScottFraserNDP &amp; le Bureau des…,143,2020-03-02 12:57:49,Twitter for iPhone,0,24,JustinTrudeau,1234462916096724992
"RT @Carolyn_Bennett: Over the past three days, there have been frank and substantive discussions, guided by Wiggus (respect), on the comple…",140,2020-03-01 21:42:04,Twitter for iPhone,0,242,JustinTrudeau,1234232462911451136
"RT @Carolyn_Bennett: Au cours des derniers jours, des discussions franches &amp; substantielles, guidées par Wiggus (respect), ont eu lieu sur…",143,2020-03-01 21:42:02,Twitter for iPhone,0,41,JustinTrudeau,1234232453902094341
"We said we’d do it. And we did it. More than 1 million Canadians have been lifted out of poverty since 2015 - including 334,000 kids. https://t.co/JoQfw4ilKb",157,2020-02-29 23:03:41,Twitter for iPhone,4636,739,JustinTrudeau,1233890614879703041
"On avait dit qu’on le ferait, et on l’a fait. Plus d’un million de Canadiens sont sortis de la pauvreté depuis 2015, dont 334 000 enfants. https://t.co/p3H87R6SRt",162,2020-02-29 23:03:37,Twitter for iPhone,279,38,JustinTrudeau,1233890595271270401
"We negotiated a good deal with the US and Mexico - the new NAFTA will protect jobs, support workers, and create more opportunities for businesses across the country. We’re focused on ratifying this deal as quickly as possible so all Canadians can feel its benefits.",265,2020-02-29 18:24:52,Twitter for iPhone,537,78,JustinTrudeau,1233820445612396544
"We’re building a cleaner tomorrow by supporting clean tech in Manitoba, making homes more energy efficient in Nova Scotia, protecting nature in PEI, and building electric vehicle charging stations across central and western Canada.",231,2020-02-29 18:24:51,Twitter for iPhone,543,75,JustinTrudeau,1233820444375080961
"In December, we announced the Canada-Ontario Housing Benefit to help Ontarians with their housing costs. And across Canada, we’re investing in affordable housing to make sure everyone has a safe &amp; affordable place to call home.",231,2020-02-29 18:24:51,Twitter for iPhone,255,43,JustinTrudeau,1233820443108421634
"We recently lifted a drinking water advisory that had been in place for 17 years, the 88th long-term advisory lifted since 2015. 149 short-term advisories have also been lifted. But our work will not be done until every person living on reserve has access to clean drinking water.",280,2020-02-29 18:24:51,Twitter for iPhone,336,49,JustinTrudeau,1233820441908842502
"We cut taxes for the middle class. It was the first thing we did as a government in 2015, and it helped to lift more than 1 million Canadians out of poverty. And that’s exactly why we did it again in 2019.",205,2020-02-29 18:24:50,Twitter for iPhone,334,60,JustinTrudeau,1233820440684060672
"Yesterday marked 100 days since the new Cabinet was sworn in. And in that time, we’ve been focused on building a Canada where everyone has an equal chance to succeed. Check out this thread to see what we’ve been up to over the past few months: 👇",245,2020-02-29 18:24:50,Twitter for iPhone,2520,327,JustinTrudeau,1233820438482096128
"Nous avons négocié un bon accord avec les É.-U. &amp; le Mexique. Le nouvel ALENA va protéger les emplois, soutenir les travailleurs et créer des opportunités pour les entreprises. Notre priorité : ratifier l’accord le plus vite possible pour que tous les Canadiens en profitent.",279,2020-02-29 18:24:41,Twitter for iPhone,109,13,JustinTrudeau,1233820399093374976
"Nous bâtissons un avenir vert en soutenant la technologie propre au Manitoba, en rehaussant l’efficacité énergétique des maisons en N.-É., en protégeant la nature à l’Î.-P.-É. et en installant des bornes de recharge pour véhicules électriques au centre et dans l’ouest du Canada.",279,2020-02-29 18:24:40,Twitter for iPhone,108,12,JustinTrudeau,1233820395918315521
"En décembre, nous avons annoncé l’Allocation d’aide au logement Canada-Ontario pour soutenir les Ontariens. Et partout au Canada, nous investissons dans le logement abordable pour que tout le monde ait un chez-soi sûr et abordable.",231,2020-02-29 18:24:39,Twitter for iPhone,22,4,JustinTrudeau,1233820394559344648
"Récemment, nous avons levé un avis sur la qualité de l’eau, en place depuis 17 ans… le 88e avis à long terme levé depuis 2015. Nous avons également levé 149 avis à court terme. Mais aussi longtemps que des gens n’auront pas accès à de l’eau potable, nous serons là.",265,2020-02-29 18:24:39,Twitter for iPhone,22,4,JustinTrudeau,1233820392835469314
"Nous avons baissé les impôts de la classe moyenne. C’est la première mesure que nous avons prise en 2015, et elle a aidé à sortir plus d’un million de Canadiens de la pauvreté. Et c’est exactement pour cette raison que nous en avons fait une autre en 2019.",256,2020-02-29 18:24:39,Twitter for iPhone,29,5,JustinTrudeau,1233820391644200961
"Hier marquait le 100e jour depuis l’assermentation du nouveau Conseil des ministres. Et pendant ce temps, nous avons fait une priorité de bâtir un Canada où chacun a une chance réelle de réussir. Suivez le fil pour voir nos réalisations des derniers mois : 👇",258,2020-02-29 18:24:38,Twitter for iPhone,221,33,JustinTrudeau,1233820389912039425
"RT @PattyHajdu: Yesterday, I co-chaired a call with provincial and territorial health ministers from across the country to discuss Canada’s…",140,2020-02-28 22:31:30,Twitter Web App,0,66,JustinTrudeau,1233520125938208771
"RT @PattyHajdu: Les ministres de la Santé des provinces et des territoires et moi avons fait le point, hier, sur notre réponse au #COVID19.…",140,2020-02-28 22:31:27,Twitter Web App,0,18,JustinTrudeau,1233520112856109064
"RT @HonAhmedHussen: Every Canadian deserves a safe and affordable place to call home.

With the #NationalHousingStrategy, our Government is…",140,2020-02-28 21:53:34,Twitter Web App,0,42,JustinTrudeau,1233510581472317440
"RT @HonAhmedHussen: Chaque Canadien mérite un chez-soi sécuritaire et abordable. 

Grâce à la #StratégieNationaleDuLogement, notre gouverne…",140,2020-02-28 21:53:32,Twitter Web App,0,13,JustinTrudeau,1233510573154930690
Foreign direct investment in Canada increased by more than 18% last year - that’s 42.5% higher than the 10-year average. It’s clear investors around the world see Canada as one of the best places to invest. And that’s great news for our workforce &amp; businesses across the country. https://t.co/AXOoFMYxqk,307,2020-02-28 18:26:20,Twitter Web App,2460,600,JustinTrudeau,1233458427881410561
"L’investissement étranger direct au Canada a augmenté de plus de 18 % l’an dernier, soit 42,5 % de plus que la moyenne sur 10 ans. Le Canada est un pays de choix aux yeux des investisseurs, ce qui est une excellente nouvelle pour la main-d’œuvre et les entreprises du pays. https://t.co/Ya7edredI5",297,2020-02-28 18:26:15,Twitter Web App,198,35,JustinTrudeau,1233458407031570438
"RT @karinagould: Canada condemns the deliberate attacks targeting civilians, schools and health-care facilities now occurring in Idlib, Syr…",140,2020-02-28 15:04:52,Twitter Web App,0,110,JustinTrudeau,1233407725423472640
"RT @karinagould: Le Canada condamne vigoureusement les attaques délibérées visant des civils qui sont perpétrées actuellement à Idlib, en #…",140,2020-02-28 15:04:49,Twitter Web App,0,27,JustinTrudeau,1233407714539311104
"Happy birthday to this big guy who’s afraid of nothing and ready for anything. Je t’aime, Hadrien. https://t.co/RTCh3RrPNg",122,2020-02-28 13:19:16,Twitter for iPhone,9619,505,JustinTrudeau,1233381152821522433
"Bonne fête à ce grand garçon qui n’a peur de rien et qui est prêt à tout. Je t’aime, Hadrien. https://t.co/kqYad5iOCo",117,2020-02-28 13:19:10,Twitter for iPhone,686,64,JustinTrudeau,1233381128612073473
"What a remarkable group of talented Canadians. They have inspired and entertained so many of us, and their contributions to our country and our culture are second to none. Congratulations! #GGAwards https://t.co/fd2T5g9iqo",222,2020-02-28 01:46:37,Twitter for iPhone,1160,185,JustinTrudeau,1233206842454573058
"Quel groupe remarquable de Canadiens talentueux. Ils ont inspiré et diverti tant d’entre nous, et leur contribution à notre pays et à notre culture est exceptionnelle. Félicitations! #PrixGG https://t.co/IYWNhpMGKf",214,2020-02-28 01:46:33,Twitter for iPhone,143,22,JustinTrudeau,1233206825937440768
"From his time on Toronto City Council to his work in the House of Commons and the Senate, David made a lasting impression on so many people. His passing is a tremendous loss for our country &amp; my thoughts are with all who knew him. Read my full statement: https://t.co/Q55J05HHdp",282,2020-02-28 00:22:25,Twitter for iPhone,221,54,JustinTrudeau,1233185649978740741
"David Smith spent his entire life serving his country. And while he did so much to shape &amp; grow the Liberal Party, it’s a testament to his wisdom &amp; good humour that he was respected by people of all political stripes.",225,2020-02-28 00:22:24,Twitter for iPhone,448,71,JustinTrudeau,1233185648678449152
"Que ce soit au sein du conseil municipal de Toronto, de la Chambre des communes ou du Sénat, David a marqué la vie de bien des gens. Son décès est une perte énorme pour notre pays. Mes pensées vont à tous ceux qui l’ont connu. Ma déclaration complète : https://t.co/Q3uZnimnkd",276,2020-02-28 00:22:07,Twitter for iPhone,68,18,JustinTrudeau,1233185574984601601
"David Smith a consacré toute sa vie au service de son pays. Il a grandement contribué à la réussite du Parti libéral, mais sa sagesse et son sens de l’humour lui ont valu le respect des gens de toutes les allégeances politiques.",228,2020-02-28 00:22:06,Twitter for iPhone,130,22,JustinTrudeau,1233185573030039553
"Governments &amp; leaders need to work together on the things that matter most to Canadians. Next month, @cafreeland and I will meet with premiers &amp; Indigenous leaders to advance clean economic growth, job creation, the fight against climate change, and more. https://t.co/w7f1lVSVJf",287,2020-02-27 20:45:59,Twitter for iPhone,685,142,JustinTrudeau,1233131184521195531
"Le mois prochain, @cafreeland et moi rencontrerons les PM et les dirigeants autochtones pour faire avancer les dossiers qui comptent le plus pour les Canadiens : croissance économique propre, création d’emplois, changements climatiques et plus. https://t.co/IFwFFApSUw",268,2020-02-27 20:45:45,Twitter for iPhone,118,24,JustinTrudeau,1233131126497169408
"There are only about 400 North Atlantic right whales left in the world - and we need to take action to protect this endangered species. Today, @BernJordanMP and @MarcGarneau announced new measures we’re putting in place to do that. Take a look: ⬇️ https://t.co/9OIjU9vW7g",271,2020-02-27 18:47:36,Twitter for iPhone,1352,308,JustinTrudeau,1233101392535048192
"Il ne reste plus qu’environ 400 baleines noires de l’Atlantique Nord dans le monde. Il faut agir pour protéger cette espèce menacée. Aujourd’hui, @BernJordanMP et @MarcGarneau ont annoncé de nouvelles mesures que nous prenons pour le faire. Pour en savoir plus : ⬇️ https://t.co/MGW4BXVHrC",289,2020-02-27 18:47:32,Twitter for iPhone,178,36,JustinTrudeau,1233101373992062976
"What do the Canada Child Benefit, the increase to the Guaranteed Income Supplement, and the middle class tax cut have in common? They have helped to lift more than 1 million Canadians out of poverty since 2015. And they continue to help people across the country.",263,2020-02-27 16:15:06,Twitter for iPhone,2338,346,JustinTrudeau,1233063015664230400
"L’Allocation canadienne pour enfants, l’augmentation du Supplément de revenu garanti et la baisse d’impôt pour la classe moyenne ont aidé à sortir plus d’un million de Canadiens de la pauvreté depuis 2015. Et ces mesures continuent d’aider des gens partout au pays.",265,2020-02-27 16:15:01,Twitter for iPhone,175,28,JustinTrudeau,1233062991756693504
